C3+,C3-,layer,obs_names,individual,cell_class,age_years,sex,source,chemistry,source_chem,n_cells
73061.60794915007,49254.332265846475,counts_cpm,63__Other,63,Other,-0.31232876712328766,Male,VELMESHEV,V3,VELMESHEV-V3,163
67118.99184276036,57238.00527432455,counts_cpm,64__Astrocytes,64,Astrocytes,-0.31232876712328766,Male,VELMESHEV,V3,VELMESHEV-V3,547
92663.10209685101,39038.29693946519,counts_cpm,64__Excitatory,64,Excitatory,-0.31232876712328766,Male,VELMESHEV,V3,VELMESHEV-V3,7229
69702.61143168237,48849.159071889044,counts_cpm,64__Glia,64,Glia,-0.31232876712328766,Male,VELMESHEV,V3,VELMESHEV-V3,4484
83729.68897409271,37683.18664027428,counts_cpm,64__Inhibitory,64,Inhibitory,-0.31232876712328766,Male,VELMESHEV,V3,VELMESHEV-V3,3119
58107.33598885979,63604.32482755482,counts_cpm,64__Microglia,64,Microglia,-0.31232876712328766,Male,VELMESHEV,V3,VELMESHEV-V3,180
77364.15497498454,49051.60266013169,counts_cpm,64__OPC,64,OPC,-0.31232876712328766,Male,VELMESHEV,V3,VELMESHEV-V3,161
80910.70634515867,43715.108876343824,counts_cpm,64__Other,64,Other,-0.31232876712328766,Male,VELMESHEV,V3,VELMESHEV-V3,577
57490.54699868742,67224.97236264826,counts_cpm,6__Astrocytes,6,Astrocytes,-0.01,Female,VELMESHEV,V3,VELMESHEV-V3,3936
97726.18389014599,35437.4764559532,counts_cpm,6__Excitatory,6,Excitatory,-0.01,Female,VELMESHEV,V3,VELMESHEV-V3,2919
58696.179939761474,57719.8194360246,counts_cpm,6__Glia,6,Glia,-0.01,Female,VELMESHEV,V3,VELMESHEV-V3,1076
86673.67891176288,37227.4115915213,counts_cpm,6__Inhibitory,6,Inhibitory,-0.01,Female,VELMESHEV,V3,VELMESHEV-V3,2180
46390.944574346686,68957.89691581762,counts_cpm,6__Microglia,6,Microglia,-0.01,Female,VELMESHEV,V3,VELMESHEV-V3,350
61159.019243658935,52618.51762991235,counts_cpm,6__OPC,6,OPC,-0.01,Female,VELMESHEV,V3,VELMESHEV-V3,516
52172.999679310604,53844.32016892893,counts_cpm,6__Oligos,6,Oligos,-0.01,Female,VELMESHEV,V3,VELMESHEV-V3,107
59050.30179079207,55527.48432262915,counts_cpm,6__Other,6,Other,-0.01,Female,VELMESHEV,V3,VELMESHEV-V3,1507
86355.57649610538,40083.36021650363,counts_cpm,9__Excitatory,9,Excitatory,-0.4465753424657534,Female,VELMESHEV,V3,VELMESHEV-V3,6424
67610.01670490234,49238.94709329581,counts_cpm,9__Glia,9,Glia,-0.4465753424657534,Female,VELMESHEV,V3,VELMESHEV-V3,2695
78065.3579468436,36771.22392723817,counts_cpm,9__Inhibitory,9,Inhibitory,-0.4465753424657534,Female,VELMESHEV,V3,VELMESHEV-V3,1472
67603.542815813,34508.75997058203,counts_cpm,9__Other,9,Other,-0.4465753424657534,Female,VELMESHEV,V3,VELMESHEV-V3,3399
61062.16110900514,56471.50363669411,counts_cpm,A14-103__Astrocytes,A14-103,Astrocytes,-0.0684931506849315,Female,VELMESHEV,V2,VELMESHEV-V2,526
87324.30365521635,36278.14535772317,counts_cpm,A14-103__Excitatory,A14-103,Excitatory,-0.0684931506849315,Female,VELMESHEV,V2,VELMESHEV-V2,1322
82746.83783803241,36591.03339538663,counts_cpm,A14-103__Inhibitory,A14-103,Inhibitory,-0.0684931506849315,Female,VELMESHEV,V2,VELMESHEV-V2,713
73176.4954445067,48573.403111915584,counts_cpm,A14-103__OPC,A14-103,OPC,-0.0684931506849315,Female,VELMESHEV,V2,VELMESHEV-V2,154
65448.82184907362,45877.36403782658,counts_cpm,A14-103__Other,A14-103,Other,-0.0684931506849315,Female,VELMESHEV,V2,VELMESHEV-V2,125
61012.276965651545,60463.48407434956,counts_cpm,A15-44__Astrocytes,A15-44,Astrocytes,-0.021917808219178082,Female,VELMESHEV,V2,VELMESHEV-V2,695
91919.68965496233,34071.23881020789,counts_cpm,A15-44__Excitatory,A15-44,Excitatory,-0.021917808219178082,Female,VELMESHEV,V2,VELMESHEV-V2,1649
84464.45338927805,37138.78014446345,counts_cpm,A15-44__Inhibitory,A15-44,Inhibitory,-0.021917808219178082,Female,VELMESHEV,V2,VELMESHEV-V2,1286
50654.31521520516,64198.768372403705,counts_cpm,A15-44__Microglia,A15-44,Microglia,-0.021917808219178082,Female,VELMESHEV,V2,VELMESHEV-V2,131
73819.80015987993,51523.63919197708,counts_cpm,A15-44__OPC,A15-44,OPC,-0.021917808219178082,Female,VELMESHEV,V2,VELMESHEV-V2,264
73402.10577473558,46488.814174924206,counts_cpm,A15-44__Other,A15-44,Other,-0.021917808219178082,Female,VELMESHEV,V2,VELMESHEV-V2,130
62385.25147095855,60273.548201190126,counts_cpm,Donor_100__Astrocytes,Donor_100,Astrocytes,21.0,female,PSYCHAD,V3,PSYCHAD-V3,215
122782.83054518714,26677.59096420011,counts_cpm,Donor_100__Excitatory,Donor_100,Excitatory,21.0,female,PSYCHAD,V3,PSYCHAD-V3,572
93306.94436979668,36470.0556649651,counts_cpm,Donor_100__Inhibitory,Donor_100,Inhibitory,21.0,female,PSYCHAD,V3,PSYCHAD-V3,441
78937.48076698983,53160.83098803899,counts_cpm,Donor_100__OPC,Donor_100,OPC,21.0,female,PSYCHAD,V3,PSYCHAD-V3,135
43623.86928675546,63078.9820967287,counts_cpm,Donor_100__Oligos,Donor_100,Oligos,21.0,female,PSYCHAD,V3,PSYCHAD-V3,145
113168.74475779317,28478.480585356876,counts_cpm,Donor_1010__Excitatory,Donor_1010,Excitatory,30.0,male,PSYCHAD,V3,PSYCHAD-V3,459
87070.84201189852,37310.60599992276,counts_cpm,Donor_1010__Inhibitory,Donor_1010,Inhibitory,30.0,male,PSYCHAD,V3,PSYCHAD-V3,317
40384.13486442217,63037.15960893703,counts_cpm,Donor_1010__Oligos,Donor_1010,Oligos,30.0,male,PSYCHAD,V3,PSYCHAD-V3,116
67814.96687800884,57384.7789644518,counts_cpm,Donor_1029__Astrocytes,Donor_1029,Astrocytes,44.0,male,PSYCHAD,V3,PSYCHAD-V3,111
121443.0665503697,28126.453795127913,counts_cpm,Donor_1029__Excitatory,Donor_1029,Excitatory,44.0,male,PSYCHAD,V3,PSYCHAD-V3,444
95458.95292775086,36994.30294393728,counts_cpm,Donor_1029__Inhibitory,Donor_1029,Inhibitory,44.0,male,PSYCHAD,V3,PSYCHAD-V3,275
49040.49343450187,62930.547525089496,counts_cpm,Donor_1029__Oligos,Donor_1029,Oligos,44.0,male,PSYCHAD,V3,PSYCHAD-V3,199
64006.335491807244,60324.070132812245,counts_cpm,Donor_1030__Astrocytes,Donor_1030,Astrocytes,36.0,male,PSYCHAD,V3,PSYCHAD-V3,193
95292.28559901501,36421.701409392335,counts_cpm,Donor_1030__Inhibitory,Donor_1030,Inhibitory,36.0,male,PSYCHAD,V3,PSYCHAD-V3,122
40876.85441222016,69249.93408846692,counts_cpm,Donor_1030__Oligos,Donor_1030,Oligos,36.0,male,PSYCHAD,V3,PSYCHAD-V3,295
42480.30185741686,65518.910027616796,counts_cpm,Donor_1045__Oligos,Donor_1045,Oligos,46.0,male,PSYCHAD,V3,PSYCHAD-V3,511
59637.62907427246,63052.157305354005,counts_cpm,Donor_1059__Astrocytes,Donor_1059,Astrocytes,70.0,male,PSYCHAD,V3,PSYCHAD-V3,133
122055.10516472341,29166.613856107477,counts_cpm,Donor_1059__Excitatory,Donor_1059,Excitatory,70.0,male,PSYCHAD,V3,PSYCHAD-V3,220
98046.62659404713,37178.87098595102,counts_cpm,Donor_1059__Inhibitory,Donor_1059,Inhibitory,70.0,male,PSYCHAD,V3,PSYCHAD-V3,171
41004.14744983255,64438.85034593941,counts_cpm,Donor_1059__Oligos,Donor_1059,Oligos,70.0,male,PSYCHAD,V3,PSYCHAD-V3,609
124721.41149741062,28197.177625799417,counts_cpm,Donor_1087__Excitatory,Donor_1087,Excitatory,89.0,female,PSYCHAD,V3,PSYCHAD-V3,122
43035.20300542632,64563.9548324926,counts_cpm,Donor_1087__Oligos,Donor_1087,Oligos,89.0,female,PSYCHAD,V3,PSYCHAD-V3,414
112792.34028992441,29261.174822362853,counts_cpm,Donor_1092__Excitatory,Donor_1092,Excitatory,14.0,male,PSYCHAD,V3,PSYCHAD-V3,199
89685.77038270418,36803.56224593156,counts_cpm,Donor_1092__Inhibitory,Donor_1092,Inhibitory,14.0,male,PSYCHAD,V3,PSYCHAD-V3,153
41777.23516274787,66049.05150626639,counts_cpm,Donor_1092__Oligos,Donor_1092,Oligos,14.0,male,PSYCHAD,V3,PSYCHAD-V3,592
62109.50923340742,60859.11074002052,counts_cpm,Donor_1101__Astrocytes,Donor_1101,Astrocytes,75.0,male,PSYCHAD,V3,PSYCHAD-V3,175
115697.29937204452,29824.73559452132,counts_cpm,Donor_1101__Excitatory,Donor_1101,Excitatory,75.0,male,PSYCHAD,V3,PSYCHAD-V3,357
93071.60935043296,38251.47638700707,counts_cpm,Donor_1101__Inhibitory,Donor_1101,Inhibitory,75.0,male,PSYCHAD,V3,PSYCHAD-V3,136
42287.946560690485,62218.23170241043,counts_cpm,Donor_1101__Oligos,Donor_1101,Oligos,75.0,male,PSYCHAD,V3,PSYCHAD-V3,765
121659.84883268992,28311.004537061,counts_cpm,Donor_1107__Excitatory,Donor_1107,Excitatory,72.0,male,PSYCHAD,V3,PSYCHAD-V3,112
40031.01745589033,67849.21453652685,counts_cpm,Donor_1107__Oligos,Donor_1107,Oligos,72.0,male,PSYCHAD,V3,PSYCHAD-V3,252
62416.804480310035,59425.29240591756,counts_cpm,Donor_1113__Astrocytes,Donor_1113,Astrocytes,16.0,female,PSYCHAD,V3,PSYCHAD-V3,133
117293.94743854417,28589.488043654546,counts_cpm,Donor_1113__Excitatory,Donor_1113,Excitatory,16.0,female,PSYCHAD,V3,PSYCHAD-V3,353
91643.7536358768,37437.69187400914,counts_cpm,Donor_1113__Inhibitory,Donor_1113,Inhibitory,16.0,female,PSYCHAD,V3,PSYCHAD-V3,239
75817.76094579372,53894.14912739415,counts_cpm,Donor_1113__OPC,Donor_1113,OPC,16.0,female,PSYCHAD,V3,PSYCHAD-V3,141
42597.56591082994,64262.81003619676,counts_cpm,Donor_1113__Oligos,Donor_1113,Oligos,16.0,female,PSYCHAD,V3,PSYCHAD-V3,268
118946.24632253547,28776.63633764292,counts_cpm,Donor_1114__Excitatory,Donor_1114,Excitatory,35.0,female,PSYCHAD,V3,PSYCHAD-V3,121
94455.2643039342,37912.249301843054,counts_cpm,Donor_1114__Inhibitory,Donor_1114,Inhibitory,35.0,female,PSYCHAD,V3,PSYCHAD-V3,177
40293.08877428476,66332.5262128812,counts_cpm,Donor_1124__Oligos,Donor_1124,Oligos,79.0,female,PSYCHAD,V3,PSYCHAD-V3,196
115684.9147314608,27342.892289255706,counts_cpm,Donor_1125__Excitatory,Donor_1125,Excitatory,13.0,female,PSYCHAD,V3,PSYCHAD-V3,324
90100.13154155463,36488.696986722214,counts_cpm,Donor_1125__Inhibitory,Donor_1125,Inhibitory,13.0,female,PSYCHAD,V3,PSYCHAD-V3,222
74957.58075193442,52983.856625890265,counts_cpm,Donor_1125__OPC,Donor_1125,OPC,13.0,female,PSYCHAD,V3,PSYCHAD-V3,102
124138.23323818707,27076.292048569496,counts_cpm,Donor_1127__Excitatory,Donor_1127,Excitatory,40.0,female,PSYCHAD,V3,PSYCHAD-V3,100
93492.16942563183,36467.57437153733,counts_cpm,Donor_1127__Inhibitory,Donor_1127,Inhibitory,40.0,female,PSYCHAD,V3,PSYCHAD-V3,168
64514.23181015132,58398.15745139038,counts_cpm,Donor_1132__Astrocytes,Donor_1132,Astrocytes,12.0,male,PSYCHAD,V3,PSYCHAD-V3,290
56026.258759610515,64873.4837657208,counts_cpm,Donor_1132__Endothelial,Donor_1132,Endothelial,12.0,male,PSYCHAD,V3,PSYCHAD-V3,173
123145.71561762913,27966.20538676095,counts_cpm,Donor_1132__Excitatory,Donor_1132,Excitatory,12.0,male,PSYCHAD,V3,PSYCHAD-V3,364
94671.83106175202,36848.22419516565,counts_cpm,Donor_1132__Inhibitory,Donor_1132,Inhibitory,12.0,male,PSYCHAD,V3,PSYCHAD-V3,463
53865.01126958162,64534.657892608295,counts_cpm,Donor_1132__Microglia,Donor_1132,Microglia,12.0,male,PSYCHAD,V3,PSYCHAD-V3,179
78173.42621733826,54606.5052974286,counts_cpm,Donor_1132__OPC,Donor_1132,OPC,12.0,male,PSYCHAD,V3,PSYCHAD-V3,173
67341.16166644015,58830.98457710838,counts_cpm,Donor_1139__Astrocytes,Donor_1139,Astrocytes,10.0,female,PSYCHAD,V3,PSYCHAD-V3,229
118280.26587890445,28989.05261344175,counts_cpm,Donor_1139__Excitatory,Donor_1139,Excitatory,10.0,female,PSYCHAD,V3,PSYCHAD-V3,217
93421.87399504664,36762.54638751674,counts_cpm,Donor_1139__Inhibitory,Donor_1139,Inhibitory,10.0,female,PSYCHAD,V3,PSYCHAD-V3,197
58426.71525025774,61003.05728626371,counts_cpm,Donor_1139__Microglia,Donor_1139,Microglia,10.0,female,PSYCHAD,V3,PSYCHAD-V3,170
79253.59934884844,53215.07353325704,counts_cpm,Donor_1139__OPC,Donor_1139,OPC,10.0,female,PSYCHAD,V3,PSYCHAD-V3,194
46139.31332597692,62742.26262065264,counts_cpm,Donor_1139__Oligos,Donor_1139,Oligos,10.0,female,PSYCHAD,V3,PSYCHAD-V3,538
63469.9986384466,59982.13727189862,counts_cpm,Donor_1144__Astrocytes,Donor_1144,Astrocytes,16.0,male,PSYCHAD,V3,PSYCHAD-V3,261
56254.51297906857,59502.150294389205,counts_cpm,Donor_1144__Endothelial,Donor_1144,Endothelial,16.0,male,PSYCHAD,V3,PSYCHAD-V3,232
117010.13190639482,27609.44029345354,counts_cpm,Donor_1144__Excitatory,Donor_1144,Excitatory,16.0,male,PSYCHAD,V3,PSYCHAD-V3,234
92331.47077894512,36155.700768251845,counts_cpm,Donor_1144__Inhibitory,Donor_1144,Inhibitory,16.0,male,PSYCHAD,V3,PSYCHAD-V3,161
125619.94793226708,26833.045642768684,counts_cpm,Donor_1152__Excitatory,Donor_1152,Excitatory,18.0,male,PSYCHAD,V3,PSYCHAD-V3,447
94408.05205500765,37078.51245429345,counts_cpm,Donor_1152__Inhibitory,Donor_1152,Inhibitory,18.0,male,PSYCHAD,V3,PSYCHAD-V3,324
78251.0604992097,53596.64525458889,counts_cpm,Donor_1152__OPC,Donor_1152,OPC,18.0,male,PSYCHAD,V3,PSYCHAD-V3,143
45875.34985338928,63276.35613921793,counts_cpm,Donor_1152__Oligos,Donor_1152,Oligos,18.0,male,PSYCHAD,V3,PSYCHAD-V3,295
62992.28204210772,61117.66958972612,counts_cpm,Donor_1153__Astrocytes,Donor_1153,Astrocytes,36.0,female,PSYCHAD,V3,PSYCHAD-V3,103
113808.81672939796,31738.247198724803,counts_cpm,Donor_1153__Excitatory,Donor_1153,Excitatory,36.0,female,PSYCHAD,V3,PSYCHAD-V3,182
94014.1889253922,37472.80853504585,counts_cpm,Donor_1153__Inhibitory,Donor_1153,Inhibitory,36.0,female,PSYCHAD,V3,PSYCHAD-V3,136
43539.42515223115,62732.824844830015,counts_cpm,Donor_1153__Oligos,Donor_1153,Oligos,36.0,female,PSYCHAD,V3,PSYCHAD-V3,685
64063.900491537715,61621.698387106044,counts_cpm,Donor_1157__Astrocytes,Donor_1157,Astrocytes,50.0,male,PSYCHAD,V3,PSYCHAD-V3,307
119969.95161090698,27795.851749272366,counts_cpm,Donor_1157__Excitatory,Donor_1157,Excitatory,50.0,male,PSYCHAD,V3,PSYCHAD-V3,549
93030.74031640148,36989.122890163715,counts_cpm,Donor_1157__Inhibitory,Donor_1157,Inhibitory,50.0,male,PSYCHAD,V3,PSYCHAD-V3,379
52220.4973449985,66371.36761871702,counts_cpm,Donor_1157__Microglia,Donor_1157,Microglia,50.0,male,PSYCHAD,V3,PSYCHAD-V3,122
41323.832437082034,64477.76138029073,counts_cpm,Donor_1157__Oligos,Donor_1157,Oligos,50.0,male,PSYCHAD,V3,PSYCHAD-V3,690
40220.80242558772,66415.00385562958,counts_cpm,Donor_1159__Oligos,Donor_1159,Oligos,19.0,female,PSYCHAD,V3,PSYCHAD-V3,391
90558.54466295103,36787.749420211745,counts_cpm,Donor_1171__Inhibitory,Donor_1171,Inhibitory,0.3333333333333333,male,PSYCHAD,V3,PSYCHAD-V3,285
47457.15583760429,61692.6144642546,counts_cpm,Donor_1171__Microglia,Donor_1171,Microglia,0.3333333333333333,male,PSYCHAD,V3,PSYCHAD-V3,112
74018.2267419781,51540.84628891201,counts_cpm,Donor_1171__OPC,Donor_1171,OPC,0.3333333333333333,male,PSYCHAD,V3,PSYCHAD-V3,130
110034.8203032966,29712.11710662217,counts_cpm,Donor_1174__Excitatory,Donor_1174,Excitatory,42.0,male,PSYCHAD,V3,PSYCHAD-V3,224
88149.31334075503,37682.7337239643,counts_cpm,Donor_1174__Inhibitory,Donor_1174,Inhibitory,42.0,male,PSYCHAD,V3,PSYCHAD-V3,109
40227.90932034091,65183.470409501235,counts_cpm,Donor_1174__Oligos,Donor_1174,Oligos,42.0,male,PSYCHAD,V3,PSYCHAD-V3,444
116474.60226321482,28639.538989748984,counts_cpm,Donor_1185__Excitatory,Donor_1185,Excitatory,26.0,female,PSYCHAD,V3,PSYCHAD-V3,289
90850.77369432338,37563.37704212049,counts_cpm,Donor_1185__Inhibitory,Donor_1185,Inhibitory,26.0,female,PSYCHAD,V3,PSYCHAD-V3,173
47908.84947379343,61589.15503849218,counts_cpm,Donor_1185__Oligos,Donor_1185,Oligos,26.0,female,PSYCHAD,V3,PSYCHAD-V3,367
122603.82430839064,27260.525663179116,counts_cpm,Donor_1194__Excitatory,Donor_1194,Excitatory,13.0,male,PSYCHAD,V3,PSYCHAD-V3,586
94372.59614783541,37523.936538360955,counts_cpm,Donor_1194__Inhibitory,Donor_1194,Inhibitory,13.0,male,PSYCHAD,V3,PSYCHAD-V3,402
78868.15512666965,54876.46893745051,counts_cpm,Donor_1194__OPC,Donor_1194,OPC,13.0,male,PSYCHAD,V3,PSYCHAD-V3,211
46569.06314366386,66218.9531016221,counts_cpm,Donor_1194__Oligos,Donor_1194,Oligos,13.0,male,PSYCHAD,V3,PSYCHAD-V3,131
65301.17301723316,59849.62374042664,counts_cpm,Donor_1196__Astrocytes,Donor_1196,Astrocytes,18.0,male,PSYCHAD,V3,PSYCHAD-V3,227
120677.30617270259,27601.972760581524,counts_cpm,Donor_1196__Excitatory,Donor_1196,Excitatory,18.0,male,PSYCHAD,V3,PSYCHAD-V3,235
93347.07273147591,37425.66469710617,counts_cpm,Donor_1196__Inhibitory,Donor_1196,Inhibitory,18.0,male,PSYCHAD,V3,PSYCHAD-V3,229
78516.99471213408,53081.15151332657,counts_cpm,Donor_1196__OPC,Donor_1196,OPC,18.0,male,PSYCHAD,V3,PSYCHAD-V3,105
44607.85755297288,64221.98572580749,counts_cpm,Donor_1196__Oligos,Donor_1196,Oligos,18.0,male,PSYCHAD,V3,PSYCHAD-V3,497
119021.9850207366,29136.56881091566,counts_cpm,Donor_1200__Excitatory,Donor_1200,Excitatory,57.0,female,PSYCHAD,V3,PSYCHAD-V3,352
93691.63826598981,38245.15025381991,counts_cpm,Donor_1200__Inhibitory,Donor_1200,Inhibitory,57.0,female,PSYCHAD,V3,PSYCHAD-V3,187
44277.875492735264,64603.402821838536,counts_cpm,Donor_1200__Oligos,Donor_1200,Oligos,57.0,female,PSYCHAD,V3,PSYCHAD-V3,172
66221.82992270961,61596.21070156884,counts_cpm,Donor_1201__Astrocytes,Donor_1201,Astrocytes,41.0,male,PSYCHAD,V3,PSYCHAD-V3,329
57575.939102356155,62373.172477351065,counts_cpm,Donor_1201__Endothelial,Donor_1201,Endothelial,41.0,male,PSYCHAD,V3,PSYCHAD-V3,117
120483.90725739165,30048.265571224143,counts_cpm,Donor_1201__Excitatory,Donor_1201,Excitatory,41.0,male,PSYCHAD,V3,PSYCHAD-V3,132
96845.45273562887,37962.25055695589,counts_cpm,Donor_1201__Inhibitory,Donor_1201,Inhibitory,41.0,male,PSYCHAD,V3,PSYCHAD-V3,210
41841.84933453384,65544.07871030386,counts_cpm,Donor_1201__Oligos,Donor_1201,Oligos,41.0,male,PSYCHAD,V3,PSYCHAD-V3,875
127875.12705596047,27458.119608054243,counts_cpm,Donor_1204__Excitatory,Donor_1204,Excitatory,18.0,male,PSYCHAD,V3,PSYCHAD-V3,523
96114.83474929514,37735.14514425165,counts_cpm,Donor_1204__Inhibitory,Donor_1204,Inhibitory,18.0,male,PSYCHAD,V3,PSYCHAD-V3,394
99909.74197580793,36203.859573874906,counts_cpm,Donor_1208__Inhibitory,Donor_1208,Inhibitory,0.16666666666666666,male,PSYCHAD,V3,PSYCHAD-V3,392
81790.8410175703,53058.22758384888,counts_cpm,Donor_1208__OPC,Donor_1208,OPC,0.16666666666666666,male,PSYCHAD,V3,PSYCHAD-V3,165
67000.57481586335,61897.3586441517,counts_cpm,Donor_1211__Astrocytes,Donor_1211,Astrocytes,18.0,male,PSYCHAD,V3,PSYCHAD-V3,333
119216.3571407704,29351.5237456601,counts_cpm,Donor_1211__Excitatory,Donor_1211,Excitatory,18.0,male,PSYCHAD,V3,PSYCHAD-V3,230
95669.09772233653,38077.57894447272,counts_cpm,Donor_1211__Inhibitory,Donor_1211,Inhibitory,18.0,male,PSYCHAD,V3,PSYCHAD-V3,153
54001.7583383347,65130.691566949296,counts_cpm,Donor_1211__Microglia,Donor_1211,Microglia,18.0,male,PSYCHAD,V3,PSYCHAD-V3,156
78728.62072955792,53371.92450176697,counts_cpm,Donor_1211__OPC,Donor_1211,OPC,18.0,male,PSYCHAD,V3,PSYCHAD-V3,176
43050.53505194293,62182.00368394003,counts_cpm,Donor_1211__Oligos,Donor_1211,Oligos,18.0,male,PSYCHAD,V3,PSYCHAD-V3,952
115058.8768153593,27102.02735898985,counts_cpm,Donor_1216__Excitatory,Donor_1216,Excitatory,37.0,male,PSYCHAD,V3,PSYCHAD-V3,749
88244.933904105,37030.59820878369,counts_cpm,Donor_1216__Inhibitory,Donor_1216,Inhibitory,37.0,male,PSYCHAD,V3,PSYCHAD-V3,386
50098.68988041313,62478.67246409093,counts_cpm,Donor_1216__Microglia,Donor_1216,Microglia,37.0,male,PSYCHAD,V3,PSYCHAD-V3,117
74486.7097776323,53681.59203725048,counts_cpm,Donor_1216__OPC,Donor_1216,OPC,37.0,male,PSYCHAD,V3,PSYCHAD-V3,111
96046.02753763372,36471.45654980695,counts_cpm,Donor_122__Inhibitory,Donor_122,Inhibitory,0.08333333333333333,male,PSYCHAD,V3,PSYCHAD-V3,417
81208.37249478663,53640.11664728111,counts_cpm,Donor_122__OPC,Donor_122,OPC,0.08333333333333333,male,PSYCHAD,V3,PSYCHAD-V3,121
121844.33717526853,28670.79340101116,counts_cpm,Donor_1230__Excitatory,Donor_1230,Excitatory,37.0,male,PSYCHAD,V3,PSYCHAD-V3,262
93635.19326549271,37942.6685201354,counts_cpm,Donor_1230__Inhibitory,Donor_1230,Inhibitory,37.0,male,PSYCHAD,V3,PSYCHAD-V3,112
46257.187023997445,61711.57189036152,counts_cpm,Donor_1230__Oligos,Donor_1230,Oligos,37.0,male,PSYCHAD,V3,PSYCHAD-V3,237
114509.5089805973,29175.445105867184,counts_cpm,Donor_1235__Excitatory,Donor_1235,Excitatory,15.0,male,PSYCHAD,V3,PSYCHAD-V3,174
90821.59295226383,37524.48966993054,counts_cpm,Donor_1235__Inhibitory,Donor_1235,Inhibitory,15.0,male,PSYCHAD,V3,PSYCHAD-V3,266
55013.41463059029,61611.88746677183,counts_cpm,Donor_1235__Microglia,Donor_1235,Microglia,15.0,male,PSYCHAD,V3,PSYCHAD-V3,171
76242.08851797074,52789.423015681044,counts_cpm,Donor_1235__OPC,Donor_1235,OPC,15.0,male,PSYCHAD,V3,PSYCHAD-V3,253
46761.496258605235,63215.1370724679,counts_cpm,Donor_1235__Oligos,Donor_1235,Oligos,15.0,male,PSYCHAD,V3,PSYCHAD-V3,421
54834.16022559399,67406.9795163333,counts_cpm,Donor_1242__Endothelial,Donor_1242,Endothelial,26.0,female,PSYCHAD,V3,PSYCHAD-V3,102
118626.9939208745,28492.126035249876,counts_cpm,Donor_1242__Excitatory,Donor_1242,Excitatory,26.0,female,PSYCHAD,V3,PSYCHAD-V3,258
93941.85426807811,37956.99096763085,counts_cpm,Donor_1242__Inhibitory,Donor_1242,Inhibitory,26.0,female,PSYCHAD,V3,PSYCHAD-V3,346
76381.14973918605,57144.762916386426,counts_cpm,Donor_1242__OPC,Donor_1242,OPC,26.0,female,PSYCHAD,V3,PSYCHAD-V3,101
41504.543110366496,66987.05559914198,counts_cpm,Donor_1242__Oligos,Donor_1242,Oligos,26.0,female,PSYCHAD,V3,PSYCHAD-V3,254
115172.28798048694,29357.182631340987,counts_cpm,Donor_1293__Excitatory,Donor_1293,Excitatory,36.0,male,PSYCHAD,V3,PSYCHAD-V3,517
89763.68222447424,37693.82264129571,counts_cpm,Donor_1293__Inhibitory,Donor_1293,Inhibitory,36.0,male,PSYCHAD,V3,PSYCHAD-V3,346
75263.75178438894,51671.76660871217,counts_cpm,Donor_1293__OPC,Donor_1293,OPC,36.0,male,PSYCHAD,V3,PSYCHAD-V3,100
46981.78732089966,62001.34548952895,counts_cpm,Donor_1293__Oligos,Donor_1293,Oligos,36.0,male,PSYCHAD,V3,PSYCHAD-V3,142
115872.6196417585,28516.858523205614,counts_cpm,Donor_1294__Excitatory,Donor_1294,Excitatory,32.0,female,PSYCHAD,V3,PSYCHAD-V3,201
92485.78440209896,36510.3311088439,counts_cpm,Donor_1294__Inhibitory,Donor_1294,Inhibitory,32.0,female,PSYCHAD,V3,PSYCHAD-V3,348
