,SLC17A7|EN,SATB2|EN,RBFOX3|EN,GAD1|IN,GAD2|IN,AQP4|Astro,GFAP|Astro,PLP1|Oligo,MOBP|Oligo,PDGFRA|OPC,CSF1R|Micro,DCX|Immature,subtype,age_years,cohort,n_cells,agebin,EN_marker_mean,contam_marker_mean,EN_minus_contam
Donor_173__EN_L2_3_IT,4.328900373711892,6.000851131545776,6.099412627611597,2.244428533054643,1.5822828993127591,2.7575568622656585,1.9914660627071443,4.200547943622593,2.7350055923306824,0.5323435541973172,1.134222502400481,3.537725974567827,EN_L2_3_IT,24.0,PsychAD-V3,101,20+,5.476388044289756,2.14723174373641,3.329156300553346
Donor_177__EN_L2_3_IT,4.420681187503001,6.137703941203045,6.120862666606033,2.6762889319105803,2.0496951812571536,2.453721483206442,2.0496951812571536,4.530640122001643,3.2993724548026675,0.6762577585149753,0.6762577585149753,3.750907955937785,EN_L2_3_IT,28.0,PsychAD-V3,48,20+,5.559749265104027,2.3014911089331984,3.2582581561708284
Donor_180__EN_L2_3_IT,4.000263063008334,5.870524056931885,5.8996893335916845,2.002856346143505,1.364489254242349,2.428664186701597,0.8988848493238706,3.420159616075664,2.3759260840364496,0.13600374238441706,1.0626121072377646,4.034354526029156,EN_L2_3_IT,20.0,PsychAD-V3,197,10-20,5.256825484510634,1.7111995232682022,3.545625961242432
Donor_180__EN_L3_5_IT_1,4.129912892966898,6.028392361218258,5.555736757931899,1.7104222939191307,1.4812573472788495,1.8079131136924103,0.9929688835795896,3.8354220120471143,3.0890972800501872,0.0,1.3434026509384531,3.276712360228366,EN_L3_5_IT_1,20.0,PsychAD-V3,56,10-20,5.238014004039019,1.7825604476882166,3.455453556350802
Donor_180__EN_L3_5_IT_2,4.409094808750567,6.040330005707545,5.693095674355009,1.84121572625868,1.1118825382486461,2.169315273853881,1.2378208270530346,3.478688266464676,2.803637805130542,0.3421810631258403,1.2378208270530346,3.284849259268602,EN_L3_5_IT_2,20.0,PsychAD-V3,91,10-20,5.380840162937706,1.7778202908985419,3.603019872039164
Donor_180__EN_L3_5_IT_3,4.369436969497399,5.793758797825082,6.215934549020298,1.5082372230827226,1.4411443077138173,1.571110316258697,1.4411443077138173,3.208890856401457,2.4472285466268597,0.25714284931554743,0.6311066311276564,3.2323083076437524,EN_L3_5_IT_3,20.0,PsychAD-V3,100,10-20,5.459710105447594,1.563250629780072,3.8964594756675224
Donor_200__EN_L2_3_IT,4.33141772793417,6.191375229368679,6.379357920226468,1.0730931127357226,1.6427870547655643,1.9592448948943773,2.1254789987037026,3.7000771920283912,2.579302525454907,0.9569242472095875,0.6740691105117141,3.6088167811445655,EN_L2_3_IT,58.0,PsychAD-V3,116,20+,5.634050292509772,1.8388721420379959,3.7951781504717763
Donor_205__EN_L2_3_IT,4.036478409446864,6.209476853506469,6.351817055959058,1.987511020059863,1.4227887876121272,1.5418982221881856,1.6483185917155692,4.237308214553107,3.2851942022067337,0.0,0.9455920433637806,4.0082825272342575,EN_L2_3_IT,38.0,PsychAD-V3,70,20+,5.532590772970797,1.8835763852124208,3.649014387758376
Donor_207__EN_L2_3_IT,3.8339493291365865,6.1440733544798505,5.9300205714612835,1.9183400460489395,1.5837296534682381,2.3004370743525997,1.9183400460489395,4.19705980178564,2.8649791239156555,0.5330954641337362,0.9495122323114844,3.9855514590291894,EN_L2_3_IT,35.0,PsychAD-V3,237,20+,5.302681085025907,2.0331866802581544,3.2694944047677525
Donor_207__EN_L3_5_IT_2,4.263095616832058,6.036818375386154,5.677590030099205,2.252160882332614,2.180844300632499,2.180844300632499,2.4398835227855815,4.3512366889612775,3.3494908173668354,0.0,1.7194343926153643,2.4953672466661305,EN_L3_5_IT_2,35.0,PsychAD-V3,78,20+,5.325834674105805,2.309236863165834,3.016597810939971
Donor_207__EN_L3_5_IT_3,4.300014949003571,5.826535932604036,6.1680021347325775,2.0195471465729056,1.451017859315742,2.1224742041531526,1.9047976296658644,4.2071669213926555,3.172714259587481,0.9684003282684075,0.0,2.7538869216725943,EN_L3_5_IT_3,35.0,PsychAD-V3,56,20+,5.431517672113395,1.980764793619526,3.4507528784938684
Donor_207__EN_L6B,3.802891261482887,6.36018784741461,6.151741039595732,1.9524035889256064,0.0,1.3919784231512888,1.710947288684821,4.31826946423378,2.681199899471797,0.9208405632461487,0.9208405632461487,4.4323278847433585,EN_L6B,35.0,PsychAD-V3,24,20+,5.438273382831077,1.7370599738699486,3.701213408961128
Donor_207__EN_L6_IT_1,4.423968939200564,6.071715043208993,6.023771327668004,1.263054834453009,0.8189441371976438,1.8037563950660314,1.8037563950660314,3.6316477523799486,2.9968095179141274,0.0,0.8189441371976438,3.921102598673683,EN_L6_IT_1,35.0,PsychAD-V3,25,20+,5.506485103359187,1.6421141461593045,3.864370957199882
Donor_208__EN_L2_3_IT,4.0534117355899095,6.34348775080022,5.7948376154450445,1.543487327300416,1.6372468979817845,2.3667164770753346,2.562089754885809,4.3246349648699765,2.7840016702584705,0.37851225656841164,0.37851225656841164,4.137640839627826,EN_L2_3_IT,29.0,PsychAD-V3,76,20+,5.397245700611724,1.9969002006885768,3.400345499923147
Donor_208__EN_L3_5_IT_2,4.278739171641964,6.24731532348935,5.669132084442364,1.645819923900362,2.0407547000157753,2.543075483082417,2.4019437248134117,4.073403208409557,3.048763264951309,0.0,0.9836143235210233,3.4110426832261047,EN_L3_5_IT_2,29.0,PsychAD-V3,39,20+,5.39839552652456,2.092171828586732,3.3062236979378277
Donor_208__EN_L3_5_IT_3,4.2175735126530745,5.8186461226391994,6.401614361847493,1.2078453177615711,1.2078453177615711,2.0842798448216793,2.4473951694257483,3.7390892746039617,3.0963194436635253,0.0,0.0,2.9841724101207787,EN_L3_5_IT_3,29.0,PsychAD-V3,24,20+,5.479277999046588,1.7228467960047569,3.7564312030418314
Donor_217__EN_L2_3_IT,4.4448113860889364,6.229317291073118,6.0363350584354,1.4643213677553126,1.4914071123706076,2.293059716601372,1.8659164371488175,3.232418736212064,2.777543265532518,0.38861996739333365,0.4660457430971766,4.082598613501251,EN_L2_3_IT,29.0,PsychAD-V3,153,20+,5.570154578532485,1.7474165432639002,3.8227380352685847
Donor_217__EN_L3_5_IT_1,4.76437108645847,6.507963231953781,5.125163147613283,1.928354167196832,1.8285813795680228,2.1022351496051574,2.3168662763507646,3.199192262044536,2.7323450679861185,0.0,1.2844068920827763,3.347498016030261,EN_L3_5_IT_1,29.0,PsychAD-V3,29,20+,5.465832488675178,1.9239976493542759,3.5418348393209023
Donor_217__EN_L3_5_IT_2,4.730962839841491,6.364652803219119,5.623486972278492,1.0649047066341666,1.4488247556540133,2.1520238278791237,2.0525485773591923,3.384676273213776,2.8019053513631667,0.43374015863373483,0.9666239443397859,3.3278875221392323,EN_L3_5_IT_2,29.0,PsychAD-V3,95,20+,5.573034205113035,1.7881559493846202,3.7848782557284144
Donor_217__EN_L3_5_IT_3,4.696588875408476,5.997811620344586,6.355367770967479,1.566828903304317,1.6362950963783909,1.2275120227886482,2.066040785271044,3.2101420481484366,2.7393142832133908,0.7100172576105734,0.0,2.6460093394789936,EN_L3_5_IT_3,29.0,PsychAD-V3,60,20+,5.683256088906847,1.6445187995893502,4.038737289317497
Donor_21__EN_L2_3_IT,4.209048839058524,6.051243315589319,5.697273170926747,1.9456091267680096,0.6663080941105038,2.2200339296932934,1.4979395904091508,4.29011305148146,2.634964829928873,0.8165651323062951,0.9471663122714502,4.0463928462908925,EN_L2_3_IT,61.0,PsychAD-V3,53,20+,5.319188441858196,1.8773375083711292,3.441850933487067
Donor_231__EN_L3_5_IT_2,4.4516806003006275,5.986665722173145,5.588037070125617,0.9111615979479494,0.9111615979479494,1.3798788225168617,1.3798788225168617,3.376118515623735,3.14880308099034,0.9111615979479494,0.9111615979479494,3.5180502031479177,EN_L3_5_IT_2,59.0,PsychAD-V3,20,20+,5.342127797533131,1.6161657041799495,3.725962093353181
Donor_231__EN_L6B,4.4654597051457525,6.270650919833107,6.034766280614831,1.1303078605398378,0.7170125431029128,0.7170125431029128,0.4214384649474577,2.4855065369810894,1.5409592519991793,0.4214384649474577,0.7170125431029128,4.258619133100803,EN_L6B,59.0,PsychAD-V3,34,20+,5.590292301864564,1.01883602609047,4.571456275774095
Donor_231__EN_L6_CT,4.185631959545247,5.931567580607739,5.885707368641596,1.652851699517294,0.0,1.3388270298406213,0.8784988310428294,2.8840965009822304,2.0839832461035384,0.0,0.8784988310428294,3.663475689904479,EN_L6_CT,59.0,PsychAD-V3,21,20+,5.334302302931527,1.2145945173161679,4.119707785615359
Donor_240__EN_L6B,4.1701399978291365,6.283133017264462,6.190692749058636,0.7069587215982375,1.116985608721212,1.6314457316099125,1.4069407906532552,4.087411234732883,2.327310143893662,1.116985608721212,1.4069407906532552,4.622281378509925,EN_L6B,18.0,PsychAD-V3,24,10-20,5.547988588050745,1.7251223288229536,3.8228662592277916
Donor_242__EN_L2_3_IT,4.0665540894350585,6.216433656400437,6.354827972311415,1.7845083349267825,2.0895068854504917,2.670954988208329,1.997802492681746,3.5550183190594535,3.1333563239715194,0.0,0.535377505936234,4.213026985359747,EN_L2_3_IT,38.0,PsychAD-V3,69,20+,5.545938572715637,1.9708156062793194,3.575122966436318
Donor_242__EN_L3_5_IT_2,4.217010488982707,6.179469523229391,6.1985149118647,1.8823920740629896,1.7300613689087343,2.01455630867869,1.8823920740629896,3.3619713517650487,3.2954516231789928,0.0,0.6565869335279065,3.3292644948118606,EN_L3_5_IT_2,38.0,PsychAD-V3,46,20+,5.531664974692266,1.852926466773169,3.6787385079190966
Donor_242__EN_L3_5_IT_3,4.346960205310485,5.901371026759359,6.570039963126269,1.5203672770369507,2.097749124719067,1.7518409499883651,1.9396776187638187,3.5014994144993605,2.55823578895731,0.7844957016623685,0.7844957016623685,3.303534387276011,EN_L3_5_IT_3,38.0,PsychAD-V3,35,20+,5.606123731732038,1.867295197161201,3.7388285345708367
Donor_251__EN_L2_3_IT,4.011916207485611,6.045207838045127,6.026275569821589,1.8572284137915378,1.1390402889067635,2.6617845132294757,1.3091375607572842,3.684044080441369,2.3838484779651266,0.4569245510925123,0.5722666501953649,4.039487099166499,EN_L2_3_IT,47.0,PsychAD-V3,112,20+,5.361133205117443,1.7580343170474293,3.603098888070013
Donor_251__EN_L3_5_IT_2,4.444175723031839,6.147616604491908,6.039129021060893,1.8954851549212945,1.3423133070577327,1.783190294540677,1.783190294540677,3.6498662567399855,3.0347230787891157,0.0,0.5347210922052672,3.3768665572663643,EN_L3_5_IT_2,47.0,PsychAD-V3,31,20+,5.5436404495282146,1.7529361848493437,3.7907042646788707
Donor_251__EN_L3_5_IT_3,4.1689760721224784,5.784533316836609,6.34283048793336,1.3137377071657355,0.9677559187879587,1.5702964040648293,1.155635698210888,3.6373943060614637,2.681039413829255,0.43438321647642797,0.9677559187879587,3.3771964204434517,EN_L3_5_IT_3,47.0,PsychAD-V3,37,20+,5.432113292297482,1.5909998229230649,3.8411134693744176
Donor_267__EN_L2_3_IT,4.222705245971993,6.047673937852206,5.91900715390418,2.0782720080521115,1.6680724083040404,2.592869151967136,1.3052771371013352,4.087888849401652,2.1434007676648075,0.7301946167028613,1.14771001970558,3.4376439229516382,EN_L2_3_IT,27.0,PsychAD-V3,47,20+,5.396462112576127,1.9692106198624404,3.4272514927136863
Donor_286__EN_L2_3_IT,3.867239996192348,5.900560796958671,6.429353212802825,2.482499732339062,2.0258681542429047,2.482499732339062,1.8115409857976985,4.426633572940466,3.1329825183648747,0.9013071281000845,0.5489361717697423,4.061304517889055,EN_L2_3_IT,8.0,PsychAD-V3,114,5-10,5.399051335317947,2.2265334994867376,3.172517835831209
Donor_286__EN_L3_5_IT_2,4.617621582655279,6.123445668994883,5.834401123757692,2.5223210053981555,2.5223210053981555,2.2610448984118237,1.906387682273761,4.244843755445676,3.0469283393616746,0.0,2.2610448984118237,3.4814881129524773,EN_L3_5_IT_2,8.0,PsychAD-V3,25,5-10,5.5251561251359504,2.345611448087634,3.1795446770483164
Donor_286__EN_L3_5_IT_3,4.551797655597917,5.643352951998062,6.344467030620145,3.0112274023605003,1.874537597749775,2.22750662001226,1.3241269700855456,4.2481031251664625,2.4878696849795365,0.0,1.3241269700855456,3.3530228287504067,EN_L3_5_IT_3,8.0,PsychAD-V3,21,5-10,5.513205879405375,2.0621872963049532,3.451018583100422
Donor_291__EN_L2_3_IT,4.4719934379145005,5.990343358425611,5.990343358425611,2.4141373789734883,0.9270400694800653,2.267279489561766,1.8869282895902384,3.7187169033110505,2.542164062770219,1.3997130752511584,0.9270400694800653,3.3845374242975788,EN_L2_3_IT,30.0,PsychAD-V3,53,20+,5.484226718255241,2.0103774173022564,3.4738493009529843
Donor_291__EN_L3_5_IT_2,4.896771022449254,6.271759339140196,5.5279055074139745,2.3084103228088284,0.9201779863403678,2.570923506855468,2.1457774986672553,3.732008393405271,3.2833717138971124,0.0,0.0,3.163196324558687,EN_L3_5_IT_2,30.0,PsychAD-V3,20,20+,5.565478623001141,1.870083677746788,3.6953949452543533
Donor_2__EN_L2_3_IT,4.281203927757203,6.053366412254706,5.810988991529386,1.544326143743174,1.4865044927901998,2.6504245366385244,1.3597477837357907,4.15327099667943,2.7392939074932476,0.233648957059775,0.581993768286045,4.161508296648291,EN_L2_3_IT,42.0,PsychAD-V3,149,20+,5.381853110513766,1.8436513233032732,3.5382017872104923
Donor_2__EN_L3_5_IT_2,4.639092541093373,6.063731545953491,5.702399758717898,2.278887716862874,1.160476300418107,2.3334707106846104,1.4556290591083265,4.287304962782637,3.0827721458749746,0.0,0.0,3.0827721458749746,EN_L3_5_IT_2,42.0,PsychAD-V3,94,20+,5.468407948588254,1.8248176119664412,3.6435903366218128
Donor_2__EN_L3_5_IT_3,4.708873298651299,5.721898353664072,6.154995814451745,1.8016118799060286,1.5432058963213844,1.6369586232041513,1.5432058963213844,4.129918017642612,2.7836658869357196,0.37839948813794727,0.6522689943842742,2.8389680488413886,EN_L3_5_IT_3,42.0,PsychAD-V3,80,20+,5.528589155589039,1.8086543353566877,3.719934820232351
Donor_314__EN_L2_3_IT,3.927762063050984,6.21284877603414,6.24751775774971,1.7787619567334274,1.2416326185257862,2.212779635733476,1.7787619567334274,3.916516801664575,2.6569630068461763,0.5637846284213598,1.06238968235135,4.09235770362719,EN_L2_3_IT,25.0,PsychAD-V3,94,20+,5.462709532278278,1.9014487858761973,3.5612607464020805
Donor_314__EN_L3_5_IT_2,4.625906021908337,6.123433187683608,6.107963233705337,1.0992406833206168,0.6936185135654332,1.6101919386454202,1.6101919386454202,3.932749605926336,2.9453318429508246,0.6936185135654332,1.3870012773462406,3.466648908827264,EN_L3_5_IT_2,25.0,PsychAD-V3,20,20+,5.619100814432428,1.7464930392457156,3.872607775186712
Donor_314__EN_L3_5_IT_3,4.372938846856533,5.8261483770030855,6.524151601263522,1.0007633398760531,1.0007633398760531,1.4908154416388308,1.818250915075494,3.5669138299769614,2.802342793143589,0.0,1.0007633398760531,3.1873780375305016,EN_L3_5_IT_3,25.0,PsychAD-V3,21,20+,5.574412941707713,1.5850766249328794,3.9893363167748337
Donor_321__EN_L2_3_IT,4.374222881529017,6.11878750465639,5.88148305942468,2.103889181883938,1.5082947253763375,2.214597640028571,2.103889181883938,2.989449236271645,1.9570343182827774,0.8918333923465868,0.6728078293805156,3.4516203364346163,EN_L2_3_IT,35.0,PsychAD-V3,318,20+,5.458164481870028,1.8052244381817886,3.6529400436882398
Donor_321__EN_L3_5_IT_2,4.764348810608658,6.1138334538687795,5.426311302410299,1.9741161171140749,1.9741161171140749,2.9755682379829813,1.7316890835732632,2.704749324910776,2.4723651795869657,0.0,1.4110177854667831,3.0516787296067864,EN_L3_5_IT_2,35.0,PsychAD-V3,33,20+,5.434831188962579,1.9054527307186149,3.529378458243964
Donor_321__EN_L3_5_IT_3,4.513683673284439,5.93015480650303,6.0342204896236575,1.8176811744624704,2.0078051513229025,1.2750224585602876,2.0078051513229025,3.131994410035012,2.4261405148988193,0.8282857960470202,0.8282857960470202,2.5340553231523675,EN_L3_5_IT_3,35.0,PsychAD-V3,36,20+,5.492686323137042,1.790377556587054,3.7023087665499883
Donor_331__EN_L2_3_IT,4.449243777669465,5.963061560845509,5.811530389351329,1.3523537859421395,0.9700244721894451,2.1000146376329467,0.8892310546362967,3.131502371920659,2.8314817227297873,0.0,0.8013317478694558,3.985752734820449,EN_L2_3_IT,36.0,PsychAD-V3,77,20+,5.407945242622101,1.5094924741150912,3.89845276850701
Donor_331__EN_L3_5_IT_2,4.538140694535739,6.092971313198331,5.781228401375452,2.100076106397331,1.715721384475502,2.176831140718708,0.5017000081052038,3.084148188250614,3.2980957853151947,0.0,0.8342356288232026,3.0226562883708725,EN_L3_5_IT_2,36.0,PsychAD-V3,46,20+,5.47078013636984,1.7138510302607195,3.756929106109121
Donor_331__EN_L3_5_IT_3,4.307504055157932,5.813284991003432,6.156523289964853,1.2822161958928686,1.5906483152194801,1.3686895138441577,0.8339128413840505,3.0378441445622544,2.7080388275327185,0.0,0.8339128413840505,3.098403151830828,EN_L3_5_IT_3,36.0,PsychAD-V3,56,20+,5.425770778708738,1.4569078349774476,3.968862943731291
Donor_331__EN_L5_6_NP,3.900570582017991,5.758296436798621,5.546231028294412,1.6165896989661446,1.9535708256069038,0.6976230374720253,0.6976230374720253,3.0530306892434838,3.186615031458544,0.0,0.6976230374720253,4.552131951813545,EN_L5_6_NP,36.0,PsychAD-V3,20,20+,5.068366015703674,1.4878344197113942,3.58053159599228
Donor_331__EN_L6_IT_1,4.48704522309459,6.027902144918807,6.272246251147536,1.3155078607710438,1.2307168061651257,2.2170195098060135,0.0,2.871461812688988,2.969418130965256,0.0,0.4736972329006077,4.1638506070553065,EN_L6_IT_1,36.0,PsychAD-V3,39,20+,5.595731206386977,1.3847276691621295,4.2110035372248475
Donor_346__EN_L2_3_IT,4.014936413401678,6.0400301186232355,5.97142256149291,1.0641464800232392,0.8178290654814462,1.901374772787567,0.8178290654814462,3.9191469105604235,2.7443258698219495,0.49028900690323585,0.8178290654814462,4.059596505652983,EN_L2_3_IT,22.0,PsychAD-V3,50,20+,5.342129697839275,1.5715962795675942,3.7705334182716808
Donor_346__EN_L3_5_IT_2,4.022684085845502,6.125986608148932,6.164125867586571,1.9358334987550017,0.9092477525473098,1.9358334987550017,0.0,4.4826048485157335,3.1457379244192123,0.9092477525473098,0.9092477525473098,3.0798142777275768,EN_L3_5_IT_2,22.0,PsychAD-V3,29,20+,5.437598853860336,1.77846912851086,3.6591297253494757
Donor_346__EN_L3_5_IT_3,4.190778397747782,5.800816472287744,6.679674331779005,1.5419176094926794,0.9456071272783309,1.1311336359031623,1.1311336359031623,3.7729482471523226,2.609702594769874,0.0,1.1311336359031623,2.9361375977324906,EN_L3_5_IT_3,22.0,PsychAD-V3,64,20+,5.557089733938177,1.5329470608003368,4.02414267313784
Donor_349__EN_L2_3_IT,4.066020175714588,6.095144957154954,6.008318712667671,1.899756433762973,1.6743745901318285,2.228458409276401,1.073933555867538,3.6013341075461462,2.3549883380358123,0.4561968577387294,0.8941074601503842,4.117529878845952,EN_L2_3_IT,30.0,PsychAD-V3,295,20+,5.389827948512404,1.7728937190637268,3.6169342294486775
Donor_349__EN_L3_5_IT_1,4.4021502496037614,6.167681037856233,5.622112584853311,2.4473944874761977,1.071471059351545,1.9108770298310236,1.3557080910261476,3.8916526066351214,2.6010486203532963,0.6728606310197273,0.0,3.6735989761251604,EN_L3_5_IT_1,30.0,PsychAD-V3,43,20+,5.397314624104435,1.7438765657116324,3.653438058392803
Donor_349__EN_L3_5_IT_2,4.50240165630408,6.120994082032408,5.838505049095511,1.9027684805300855,1.4491926793549328,1.9027684805300855,0.9669219058137127,3.980844464208915,3.0032333672161062,0.9669219058137127,0.9669219058137127,3.2204784301053406,EN_L3_5_IT_2,30.0,PsychAD-V3,106,20+,5.4873002624773335,1.8924466486601579,3.5948536138171754
Donor_349__EN_L3_5_IT_3,4.340709568610212,5.954504666081143,6.422412982411692,1.898515942685189,1.5479296315142483,1.898515942685189,1.243525345864525,3.7828255041318135,2.3396597882319234,0.5540834606716928,0.6866898157731874,3.032186546695132,EN_L3_5_IT_3,30.0,PsychAD-V3,121,20+,5.572542405701015,1.743968178944721,3.8285742267562943
Donor_349__EN_L5_6_NP,3.9661581172419487,6.135782813030486,5.70712064117407,1.780286942669352,1.910058602324059,0.5998943837844203,1.4557517322868967,3.950463311184485,2.4583096263829534,0.5998943837844203,1.2429374546351464,4.360050395559229,EN_L5_6_NP,30.0,PsychAD-V3,45,20+,5.269687190482168,1.7496995546314666,3.5199876358507014
