dataset,individual,subtype,age,subsource,ncells,log10_total,AGG_pos_lin,AGG_pos_log,AGG_sign_lin,AGG_sign_log,CELL_pos_lin,CELL_pos_log,CELL_sign_lin,CELL_sign_log
PsychAD,Donor_915,EN_L3_5_IT_3,29.0,PSYCHAD,102,6.432958072790875,88799.95533170718,2396.457802629309,65815.14146575333,959.7889197153811,86010.6195387116,1639.0390733258741,62781.803389188484,892.9611265349091
PsychAD,Donor_915,EN_L6B,29.0,PSYCHAD,38,6.06653761562004,84362.59388058895,2264.4062850030627,54788.48265768252,809.6263546173557,82530.15794258287,1583.468144100169,52964.39713397318,742.7119672708463
PsychAD,Donor_915,EN_L6_IT_1,29.0,PSYCHAD,71,6.249363969395703,92355.6251249143,2389.641205675694,68756.42903932929,1016.7713327673591,90711.22694967521,1600.8018801537849,66842.4862077074,916.7438073424107
PsychAD,Donor_950,EN_L2_3_IT,16.0,PSYCHAD,194,6.905610901664767,100145.6741876128,2436.0393362097516,77915.75399361872,1036.136253195011,99158.16520081148,1806.3710585657889,76590.50500232246,995.4293606509002
PsychAD,Donor_950,EN_L3_5_IT_1,16.0,PSYCHAD,30,6.090660409141777,93865.24666688577,2347.3844519842796,70606.36559126004,960.9085869761104,93236.80912308782,1804.7429606580076,69922.48821626503,947.5750081393194
PsychAD,Donor_950,EN_L3_5_IT_2,16.0,PSYCHAD,30,6.057810211004275,103729.03048830296,2427.6237843355602,82940.76503437392,1113.9526731757733,103171.6009468173,1822.8059913013149,82460.2950826461,1070.0150227204163
PsychAD,Donor_950,EN_L3_5_IT_3,16.0,PSYCHAD,67,6.478827570930301,100726.20268324514,2378.951664251598,77796.63595775476,1014.3076200363508,100160.31004845958,1816.2339447474185,77069.6654334988,1003.2102149756939
PsychAD,Donor_1336,EN_L2_3_IT,20.0,PSYCHAD,109,6.166046865678583,104491.7809709817,2452.3635120834488,83852.52709847152,1102.6341871385098,103772.68078757028,1433.4053417287334,82832.41985707963,903.8236761163928
PsychAD,Donor_1336,EN_L3_5_IT_2,20.0,PSYCHAD,42,5.541858699889792,102680.34105367721,2397.3772039874952,81595.73904112352,1124.9307864751042,102274.85457545603,1278.697391058738,81176.1244431777,850.537384665828
PsychAD,Donor_1336,EN_L3_5_IT_3,20.0,PSYCHAD,32,5.668312285418352,100094.2968794479,2345.5281370210955,77819.3254061922,1046.423786427206,100391.00497841203,1394.8821603330368,77747.48126302782,860.6161448142683
PsychAD,Donor_1364,EN_L2_3_IT,24.0,PSYCHAD,176,6.70876386581736,101098.73441678412,2430.3903897784435,78642.03217011596,1028.4670958944205,100407.59892681829,1719.5489906359735,77682.23402469247,973.9790833704725
PsychAD,Donor_1364,EN_L3_5_IT_2,24.0,PSYCHAD,20,5.596319938322728,101061.35952575841,2370.223114654181,79242.12521556749,1056.0754975104994,100621.1179691819,1633.1418434009934,78787.74958767064,978.538093448413
PsychAD,Donor_1364,EN_L3_5_IT_3,24.0,PSYCHAD,37,5.948821636262159,98147.9914375662,2382.433497345113,74333.50290541373,1003.1515727920458,97671.81380194968,1668.4195586075539,73793.04616620898,936.7434317810878
PsychAD,Donor_1364,EN_L6_CT,24.0,PSYCHAD,23,5.7558100876309615,91223.81402236082,2223.548996182772,61186.32222598352,831.8561425425146,90166.33227377795,1493.7527939055858,59949.186409846974,736.6757528700222
PsychAD,Donor_138,EN_L2_3_IT,24.0,PSYCHAD,363,7.124098563500063,98712.31049651276,2452.7497725579688,76895.29548365237,1040.1486228059534,97052.4980987505,1803.4516043117608,74949.52809670198,1004.3649317491546
PsychAD,Donor_138,EN_L3_5_IT_1,24.0,PSYCHAD,27,5.818669202072219,95781.55456351305,2312.051656003572,72486.1436564941,980.9013813751858,95084.71792197305,1553.660977088942,71413.20225076294,867.7609554870189
PsychAD,Donor_138,EN_L3_5_IT_2,24.0,PSYCHAD,50,6.188734483678314,104209.0813023419,2443.5296932456727,83557.1312110688,1126.0992060068725,103390.18269710413,1790.9308735888771,82573.87749863186,1067.0153759249258
PsychAD,Donor_138,EN_L3_5_IT_3,24.0,PSYCHAD,39,6.146722921712476,101695.93773713041,2369.5123676884987,78747.49976547327,1030.8210331032305,101220.72829253455,1754.786427331869,78116.38054147035,968.2640271008313
PsychAD,Donor_177,EN_L2_3_IT,28.0,PSYCHAD,48,6.014795980580709,99224.95988899958,2483.338882906325,77089.68132622572,1061.1799281714616,99223.0347973382,1698.1304019051836,76917.1246445134,979.3695704038688
PsychAD,Donor_346,EN_L2_3_IT,22.0,PSYCHAD,50,6.198741738640809,96343.9624783972,2360.3897261502816,74304.98169305091,981.8218462878533,95724.0286106205,1608.4250945645,73419.18031779917,888.6738182098356
PsychAD,Donor_346,EN_L3_5_IT_2,22.0,PSYCHAD,29,5.829018653399399,102294.25592267454,2340.792375710177,80613.99045679171,1042.2788892684748,102851.99692027809,1566.5836269943068,81209.94160976628,936.9119287605758
PsychAD,Donor_346,EN_L3_5_IT_3,22.0,PSYCHAD,64,6.280012827667755,97917.90265826894,2323.0893010395985,74502.12645882466,946.2965966303369,97340.89221100279,1571.029109290803,73646.4953874065,867.7785500689741
PsychAD,Donor_498,EN_L2_3_IT,24.0,PSYCHAD,30,5.939993223495161,99862.82281848788,2444.2502084849566,78349.97809842814,1077.4459854053355,97366.3233735087,1676.9110049346907,74906.21742708645,957.0779125267743
PsychAD,Donor_537,EN_L2_3_IT,20.0,PSYCHAD,39,6.1723465984838874,91931.44534061968,2474.0944917525694,69321.89729551623,1037.1395668689856,91231.68285973894,1892.9217481239666,68474.99845169311,1018.9514239670186
PsychAD,Donor_6,EN_L2_3_IT,18.0,PSYCHAD,163,6.926094920867872,98200.19659749315,2434.147939858782,76987.11627004038,1026.5661274774461,97641.8707106091,1887.9918555685756,76250.86867167563,1014.6668304588935
PsychAD,Donor_6,EN_L3_5_IT_2,18.0,PSYCHAD,44,6.259131149447773,100537.48816094229,2420.9664953365177,79624.33868115595,1063.1902847963722,100163.7095499326,1867.3171288558879,79174.41750315535,1047.9310062094348
PsychAD,Donor_6,EN_L3_5_IT_3,18.0,PSYCHAD,53,6.387122403729381,97733.15858962663,2375.7654705516247,74531.91133194907,983.6129767938107,97027.70937900824,1810.429828898405,73868.32141861804,960.8837253353314
PsychAD,Donor_84,EN_L2_3_IT,27.0,PSYCHAD,469,7.106068481747562,93639.03366099052,2481.478463767926,71872.79174844155,1030.48203106836,92202.79177672861,1752.7163963002497,70249.22722330954,979.6325255216469
PsychAD,Donor_84,EN_L3_5_IT_1,27.0,PSYCHAD,49,5.892773353123822,85346.7771370301,2445.2741881337865,61880.472675386474,969.1009203205366,83834.62782523336,1497.551851489143,60054.02913419419,836.8072776244443
PsychAD,Donor_84,EN_L3_5_IT_2,27.0,PSYCHAD,76,6.118000364387838,91574.20381037447,2474.2914638868206,69190.89574055049,1027.3097573497478,91007.28329160962,1601.7351263929327,68667.40468788055,935.3583223638823
PsychAD,Donor_84,EN_L3_5_IT_3,27.0,PSYCHAD,130,6.515356089221261,90022.65123255683,2418.7962340978293,66206.56309961311,949.2869159332737,89162.67875718902,1677.2135071017035,65249.6898420595,901.3815598951169
PsychAD,Donor_84,EN_L6B,27.0,PSYCHAD,27,5.832486558738495,85309.69071514766,2298.833077277781,55924.90319806255,807.9369662236406,84398.23854527756,1588.9640350994603,54958.99573422661,744.0595602972596
PsychAD,Donor_84,EN_L6_IT_1,27.0,PSYCHAD,46,6.147576471398033,91270.86203706023,2405.749080386179,68387.88051133888,1014.2379444065813,90612.29424248001,1793.3926564817878,67796.79082723973,990.6097067206362
PsychAD,Donor_1196,EN_L2_3_IT,18.0,PSYCHAD,144,6.589773391626145,97628.34180610286,2460.2018698598463,76070.78065219976,1036.9776871684635,96715.09276352751,1695.707011221624,74898.21420402183,965.1979328939875
PsychAD,Donor_1196,EN_L3_5_IT_2,18.0,PSYCHAD,39,5.891842861658699,100782.41075995174,2418.050862792467,80252.13171676247,1077.1401908055861,100252.73065817045,1603.4352506927805,79675.8259876393,967.8873786860341
PsychAD,Donor_1196,EN_L3_5_IT_3,18.0,PSYCHAD,22,5.753094873529342,94269.49737614885,2359.5335684431693,70884.46057491247,984.9688071767023,94928.2680235069,1628.5186190302086,71198.05545748315,897.6797147201851
PsychAD,Donor_1286,EN_L2_3_IT,27.0,PSYCHAD,43,6.1935183471728585,109692.24966614666,2369.262842359797,89416.92947124055,1110.6167595684726,110244.75081950153,1683.225628811649,89945.78778692186,1003.5766962744214
PsychAD,Donor_141,EN_L2_3_IT,25.0,PSYCHAD,242,6.844291675615906,94415.70220889692,2469.470237361053,72091.6163569221,1016.7616537379232,93558.8584182964,1719.8202627447392,70908.9795290279,956.4146331365041
PsychAD,Donor_141,EN_L3_5_IT_2,25.0,PSYCHAD,27,5.816622383627771,95915.92203684463,2439.819428809123,74527.3905343925,1070.8191276706514,95090.48343180126,1726.0845345817004,73593.56868210083,1006.4182929228155
PsychAD,Donor_141,EN_L3_5_IT_3,25.0,PSYCHAD,69,6.323088667414871,93394.43279002258,2419.262120425578,69795.7009307317,972.4886327444225,92085.07973990757,1748.4158214056831,68399.90324162754,943.3523945954405
PsychAD,Donor_1470,EN_L2_3_IT,22.0,PSYCHAD,35,6.170319813067846,105240.41009751249,2420.030223223845,81084.2560190939,1024.6113335865557,104439.45286558376,1765.4825750168275,80183.47429962223,961.8590143466915
PsychAD,Donor_1470,EN_L3_5_IT_2,22.0,PSYCHAD,25,5.955939212398828,104820.91809883414,2478.0280631547676,82966.84497067612,1096.7686665024971,103996.92735084765,1811.166129519886,81802.50418365236,1034.0747065194325
PsychAD,Donor_1470,EN_L3_5_IT_3,22.0,PSYCHAD,21,6.070646560956008,101154.6148693224,2366.553743864852,75737.70801036488,966.4912151130238,100337.94141308074,1872.285124806948,74732.54849443123,951.0664672086226
PsychAD,Donor_160,EN_L2_3_IT,29.0,PSYCHAD,67,6.3636106638462655,96672.25688974326,2460.532409807228,74408.9924606212,1017.0837246296991,95177.06393682265,1708.1084138370431,72009.35338653813,941.3859378146161
PsychAD,Donor_160,EN_L3_5_IT_2,29.0,PSYCHAD,93,6.4008248915945085,94934.25654320918,2483.4027225957716,73043.58231318017,1033.7096694196646,92835.15293027193,1702.799537174724,70540.02288237418,962.0073792557404
PsychAD,Donor_160,EN_L3_5_IT_3,29.0,PSYCHAD,99,6.530665898097934,92620.40731054358,2423.9843834633402,68301.13543194073,948.8234648560378,91291.98936915319,1769.0463290158937,66854.29529377408,922.4577969788837
PsychAD,Donor_160,EN_L5_6_NP,29.0,PSYCHAD,25,5.909527146628045,86152.41446708966,2217.558542141147,55033.980550145694,695.459210444564,84914.38063916608,1573.1751013410894,53684.727182118026,646.0589068291533
PsychAD,Donor_160,EN_L6_CT,29.0,PSYCHAD,26,5.9082388489174935,91433.4113139874,2255.6329547213018,61140.05507891114,817.694508565221,90124.31540529327,1578.1578875441194,59700.155921741294,743.1858447600798
PsychAD,Donor_160,EN_L6_IT_1,29.0,PSYCHAD,35,6.204320254801489,94400.49369569405,2424.021429298577,70447.43270965673,1012.2491838651434,94123.54709171114,1874.1420199771317,69815.13581123672,993.7102765241395
PsychAD,Donor_208,EN_L2_3_IT,29.0,PSYCHAD,76,6.337137664493766,96457.85369733631,2442.568129049995,74640.55937394036,1009.3600220706221,95964.95176403297,1731.9754617526087,73852.38876023922,964.3687504764847
PsychAD,Donor_208,EN_L3_5_IT_2,29.0,PSYCHAD,39,6.0772475945010065,93549.23852507964,2469.6838580891826,72093.12393159083,1057.4203119953042,92856.9671074439,1824.3360678306456,71317.2397993112,1030.4461455316332
PsychAD,Donor_208,EN_L3_5_IT_3,29.0,PSYCHAD,24,5.930652611875267,91565.64741306123,2369.5340432094713,68158.21777254279,965.5012537281409,90962.54647066774,1783.3043771389857,67368.58641777142,935.1117234701902
PsychAD,Donor_217,EN_L2_3_IT,29.0,PSYCHAD,153,6.925417660710902,107109.97407415733,2457.817865012224,86563.42738065227,1111.407731146358,106084.45334046261,1910.189760929604,85093.05147171405,1078.9775390691968
PsychAD,Donor_217,EN_L3_5_IT_1,29.0,PSYCHAD,29,6.18499958539224,98428.60864773148,2342.7493452211465,75200.36916353875,986.7979048421331,98740.0031756626,1873.9642807101404,75547.84484184388,993.7746046927653
PsychAD,Donor_217,EN_L3_5_IT_2,29.0,PSYCHAD,95,6.566215868865457,107763.34344767756,2431.7449002770604,87371.40963859069,1131.519437791341,107630.39079132928,1851.0106884422737,87235.47418594353,1099.2014234319624
PsychAD,Donor_217,EN_L3_5_IT_3,29.0,PSYCHAD,60,6.462589644206618,103242.22527545605,2384.9247311937856,80117.14066719856,1018.4927285856305,103068.41152532698,1849.775939754366,79781.89097984241,1000.3680405551322
PsychAD,Donor_513,EN_L3_5_IT_1,21.0,PSYCHAD,24,5.627504112308042,81724.48073075972,2568.783227464211,57799.75092286158,1014.217098603545,81875.7284017688,1796.1516302916061,57861.673192271795,997.3706891359811
PsychAD,Donor_513,EN_L3_5_IT_2,21.0,PSYCHAD,23,5.6307349255504775,90361.26686964628,2632.234847499106,68842.56671842079,1201.1296948092158,90117.11901315185,1893.21625413781,68586.37888877354,1158.3392680339107
PsychAD,Donor_531,EN_L2_3_IT,25.0,PSYCHAD,74,6.279201835758507,102127.18688409757,2433.677191978987,79752.82550933832,1044.7614282423021,100385.53151257559,1623.498234850231,77183.56982012758,925.4010511931751
PsychAD,Donor_531,EN_L3_5_IT_2,25.0,PSYCHAD,24,5.704926575030267,102175.41763382508,2365.9713772083946,80372.63568101442,1066.5296220143277,101697.75131817895,1597.797570511257,79540.41882131826,934.5825482068357
PsychAD,Donor_531,EN_L3_5_IT_3,25.0,PSYCHAD,27,5.862562476970174,99212.43043091297,2334.670867226112,75390.00958333236,1004.7069630122908,97480.23542193964,1509.6516989799736,73477.45308570078,842.5583796197768
PsychAD,Donor_531,EN_L6_IT_1,25.0,PSYCHAD,24,5.7695811307600815,99284.26497951943,2335.363735942453,75472.3414100358,1024.0341512505988,98382.93514954908,1538.0094357412222,74454.77230844137,882.0823804251108
PsychAD,Donor_717,EN_L2_3_IT,27.0,PSYCHAD,247,7.0379693453831065,104673.5764966033,2448.0663038492653,83673.80477626694,1080.609414281588,103269.82462027317,1783.7088720135228,81696.6196208472,1010.5367745716837
PsychAD,Donor_717,EN_L3_5_IT_1,27.0,PSYCHAD,37,6.100274369262421,95238.52732654772,2382.590574556167,72320.69466572574,1003.9042715969059,93083.55152587802,1658.5059934798558,69537.26376410994,905.7267812600304
PsychAD,Donor_717,EN_L3_5_IT_2,27.0,PSYCHAD,114,6.569726586746031,105154.3050758519,2450.4300807567734,84247.39207368977,1108.415725753475,104073.50739452147,1777.5500076957733,83058.84682539047,1051.1877609858418
PsychAD,Donor_717,EN_L3_5_IT_3,27.0,PSYCHAD,90,6.547014085876832,101279.46519106359,2397.4790199531594,77842.14773869676,1025.0556043708295,100238.93499621106,1779.1632237815934,76646.23721899436,983.0393174446076
PsychAD,Donor_717,EN_L5_6_NP,27.0,PSYCHAD,29,6.027735204225225,94971.5104743008,2193.936161773912,63798.494747469806,734.977828956094,92868.39622315764,1468.7168219011508,61663.11572808925,643.0638980999249
PsychAD,Donor_717,EN_L6_CT,27.0,PSYCHAD,22,5.973793108019893,92218.6556402663,2236.6549753351355,62089.54612730621,836.6132113076011,92366.48461405418,1642.1963100698015,62133.14985357296,768.1718188474508
PsychAD,Donor_717,EN_L6_IT_1,27.0,PSYCHAD,27,6.145591350521747,99549.69431051463,2349.2329747001368,75265.32042013413,1023.1532099194724,99776.95069955126,1755.74230821596,75732.7270127448,960.214161900889
PsychAD,Donor_811,EN_L2_3_IT,21.0,PSYCHAD,263,6.8106637075380645,99820.95861353798,2449.4770586326385,77915.20396194632,1034.1509164268653,98564.67524874046,1666.0844422881958,76285.24483569323,959.2411282860118
PsychAD,Donor_833,EN_L3_5_IT_3,20.0,PSYCHAD,32,6.225605431607806,99482.03971236046,2370.0567018942506,76306.42203932989,988.7569472221273,99543.64326956715,1865.410654863205,76223.35363951678,988.0693431044747
PsychAD,Donor_833,EN_L6_IT_1,20.0,PSYCHAD,20,6.12137105083216,97547.48534738198,2330.7020388237515,72229.4750021541,960.3808964614587,95442.69670078956,1805.457893140935,69876.7593983118,923.6281257608664
PsychAD,Donor_856,EN_L2_3_IT,24.0,PSYCHAD,320,6.963026626036171,95713.23652753516,2454.122315159175,74767.23374491466,1016.3343739104324,93822.93334433886,1688.5755186678166,72514.8450013784,946.9405385636691
PsychAD,Donor_856,EN_L3_5_IT_1,24.0,PSYCHAD,20,5.5940111320534225,89419.54880927602,2352.507310534823,67472.9062231646,986.2697493800617,88416.32479075191,1458.1305621878194,66319.10898343688,819.8028323021376
PsychAD,Donor_856,EN_L3_5_IT_2,24.0,PSYCHAD,66,6.103881681786355,96058.47767819403,2446.943948251413,75074.42282749576,1035.5827482527782,94239.62716761105,1592.040460601202,73051.52861270338,935.2347600458996
PsychAD,Donor_856,EN_L3_5_IT_3,24.0,PSYCHAD,67,6.244224903340456,93164.79673993097,2410.4230450299838,70214.43239771712,972.0107640937456,91349.72842831537,1679.5302778414018,68390.0476892412,922.4165776915243
